1230794476852936705,"ملابس نوم
 كود شي لن
 اكواد خصم كود كوبون
 مزيل عرق
 متعدد التصحيح تي شيرت
 عروض رائعة و حديثه لا تفوتك الفرصه ⛄… https://t.co/77LZZe83s3",2020-02-21 10:00:44,Twitter Web Client,,0,0
1230794451024535554,هنقرستيشن يضبطك ب 50 ريال في محفظتك🤤 لا تشيل هم جوعك والزحمه والانتظار اطلب من هنقرستيشن بضغطة للعملاء الجدد اللي م… https://t.co/Uz3IzW3NrI,2020-02-21 10:00:38,IFTTT,,0,0
1230794440052224005,"RT @shahi_2d: طلب علي بعد 10 كيلو ب 19 ريال فقط!! 😍
تتوقعون كم السعر لو المسافة أقل 😉
جرب تطلب من شقردي الآن 🤙🏼
وما تنسي كود الخصم 👈 (Hail3…",2020-02-21 10:00:36,Twitter for iPhone,,56,0
1230794438173175808,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(alaa) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى افضل… https://t.co/HM6mfFJnkc",2020-02-21 10:00:35,Twitter for Android,,0,0
1230794413539876864,"خصم كود 
 copn noon ounass 
 كبونات ، كوبون و كود خصم
 منظفات الفم
 حذاء رياضي سهل الارتداء
 أشهر المواقع تقدم اكبر… https://t.co/bnN1zLz8QY",2020-02-21 10:00:29,Twitter Web Client,,0,0
1230794405394735104,"RT @shahi_2d: لاتشيل هم أي مشوار! الشقردي دايم بالخدمة ويوصل لك اللي تبي بأقل سعر ممكن تتخيله 👌🥰

رابط التطبيق📲
https://t.co/QXoGJvHvVf

كو…",2020-02-21 10:00:27,Twitter for iPhone,,31,0
1230794396934819840,"RT @shahi_2d: كوووود خصم هائل من تطبيق شقردى على أول طلب خصم 30%
من خلال هذا الكود⁦❤️⁩Hail3❤️shaima ⁦❤️⁩ الرمز الترويجى

تطبيق شقردى افضل ت…",2020-02-21 10:00:25,Twitter for iPhone,,31,0
1230794376282066944,"RT @shahi_2d: ناقصك أغراض من السوبرماركت؟ الشقردي بالخدمة 🙋🏽‍♂️ كل أغراضك يجيبها وبسعر خرافي 🤑
رابط التطبيق📲
https://t.co/QXoGJvHvVf
كود خص…",2020-02-21 10:00:21,Twitter for iPhone,,32,0
1230794146841071617,"خصم هائل على أول طلب🔥 
من خلال هذا الكود👈(Ayoor1) 
حمل التطبيق من المتجر وضع الكود في خانة الرمز الترويجى😉
شقردى اف… https://t.co/buw4gI7cdS",2020-02-21 09:59:26,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x109127790>, id='08b2d74428e2ca88', url='https://api.twitter.com/1.1/geo/id/08b2d74428e2ca88.json', place_type='country', name='Kingdom of Saudi Arabia', full_name='Kingdom of Saudi Arabia', country_code='SA', country='Kingdom of Saudi Arabia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x109127790>, type='Polygon', coordinates=[[[34.567591, 16.3590225], [55.6666671, 16.3590225], [55.6666671, 32.1608222], [34.567591, 32.1608222]]]), attributes={})",0,0
1230794101550911488,@N_Halalah وصل و اوبر ايتس👍🏼👍🏼,2020-02-21 09:59:15,Twitter for iPhone,,0,0
